departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
genshiryoku,原子,木,2,前期後,1,II-E,Reading and,沢村 静,sab154215,13N,対象[26-26],,,19
genshiryoku,原子,木,2,前期後,1,II-F,Reading and,倉持 和歌子,sab154216,12G,対象[26-26],,,19
genshiryoku,原子,木,2,前期後,1,II-G,Reading and,田中 美和,sab154217,12F,対象[26-26],,,19
genshiryoku,原子,木,2,前期後,1,II-H,Reading and,鴨下 恵子,sab154218,11B,対象[26-26],,,19
genshiryoku,原子,木,2,前期後,1,II-I,Reading and,三幣 友行,sab154219,11D,対象[26-26],,,19
genshiryoku,原子,木,2,前期後,2,,ベクトル解析学,古田 公司,sab131313,11A,対象[25-18],"対開講(月3,木2)",,19
genshiryoku,原子,木,2,前期後,3,,放射線医療工学,河原林 順 羽倉 尚人 河原林 順 羽倉 尚人,sab161203,12N,対象[20-18],"対開講(月2,木2)",,19
genshiryoku,原子,木,2,前期後,3,,放射線計測工学,河原林 順 羽倉 尚人 河原林 順 羽倉 尚人,sab161203,12N,対象[24-21],"対開講(月2,木2)",,19
genshiryoku,原子,木,3,前期前,1,,物理学実験(a),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,saa134309,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,19
genshiryoku,原子,木,3,前期前,2,,放射線・電気工学基礎,羽倉 尚人 河原林 順 羽倉 尚人 河原林 順,saa161304,1BN,対象[25-21],"対開講(月3,木3)",,19
genshiryoku,原子,木,3,前期前,2,,電気電子基礎,羽倉 尚人 河原林 順 羽倉 尚人 河原林 順,saa161304,1BN,対象[20-18],"対開講(月3,木3)",,19
genshiryoku,原子,木,3,前期後,1,,物理学実験(b),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,sab134310,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,19
genshiryoku,原子,木,3,前期後,3,,原子炉物理学,高木 直行 西山 潤,sab161305,21B,対象[24-18],"対開講(月3,木3)",,19
genshiryoku,原子,木,4,前期前,1,,物理学実験(a),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,saa134309,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,19
genshiryoku,原子,木,4,前期前,2,,微分方程式論,中井 洋史,saa141202,1BB,対象[25-18],"対開講(月2,木4)",,19
genshiryoku,原子,木,4,前期前,3,,原子力リスク評価工学,牟田 仁 鈴木 徹,saa161402,12D,対象[20-18],"対開講(月4,木4)",,19
genshiryoku,原子,木,4,前期前,3,,原子炉熱流動・リスク工学,牟田 仁 鈴木 徹,saa161402,12D,対象[24-21],"対開講(月4,木4)",,20
genshiryoku,原子,木,4,前期後,1,,物理学実験(b),西村 太樹 浅野 恵美 小野 督幸 金子 核 砂畑 浩樹 中島 啓光 深井 佳乃 三原 国子 矢吹 文昭 中村 正人（教育講 師）,sab134310,物理学実験 室(62H),対象[26-26],"対開講(木3,木4)",,20
genshiryoku,原子,木,4,前期後,2,,核反応工学基礎,西山 潤 高木 直行 西山 潤 高木 直行,sab161401,1BL,対象[25-21],"対開講(月4,木4)",,20
genshiryoku,原子,木,4,前期後,2,,核反応工学,西山 潤 高木 直行 西山 潤 高木 直行,sab161401,1BL,対象[20-18],"対開講(月4,木4)",,20
genshiryoku,原子,金,1,前期前,1,,原子力構造工学基礎,大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ 大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ,saa162102,11E,対象[26-21],"対開講(火1,金1)",,20
