departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
iyo,医用,火,4,前期前,3,,医用機器,京相 雅樹 工藤 琢也,saa142403,12E,対象[24-16],"対開講(火4,金4)",,11
iyo,医用,火,4,前期後,1,,微分積分学(1b)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,椎名 貴久 田邊 顕一朗 name,sab262404,13P,対象[26-26],"対開講(火4,金4)",,11
iyo,医用,火,4,前期後,3,,医用安全工学,京相 雅樹 工藤 琢也,sab142404,11E,対象[24-16],"対開講(火4,金4)",,11
iyo,医用,水,1,前期前,2,,数理統計学(a),出耒 光夫,saa123105,12A,対象[25-21],,,11
iyo,医用,水,1,前期前,2,,微分積分学(2a),富久 拓磨,saa133101,12F,対象[25-21],,,11
iyo,医用,水,1,前期後,2,,数理統計学(b),出耒 光夫,sab123106,12A,対象[25-21],,,11
iyo,医用,水,1,前期後,2,,微分積分学(2b),富久 拓磨,sab133102,12F,対象[25-21],,,11
iyo,医用,水,2,前期前,1,乙,基礎体育(1a),椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,saa123207,-,対象[26-26],,,11
iyo,医用,水,2,前期後,1,乙,基礎体育(1b),椿原 徹也 山田 盛朗 岩本 哲也 山口 良博,sab123208,-,対象[26-26],,,11
iyo,医用,木,1,前期前,1,,物理学実験(a),糸井 充穂 小野 督幸 金子 核 片山 龍一 田中 美枝子 中島 啓光 矢吹 文昭,saa144101,物理学実験 室(62H),対象[26-26],"対開講(木1,木2)",,11
iyo,医用,木,1,前期前,2,,医用電磁気学及び演習(a),都甲 浩芳,saa141105,12L,対象[25-21],"対開講(月1,木1)",○,11
iyo,医用,木,1,前期前,3,,解剖･生理学,杉本 潤,saa141102,11F,対象[24-21],"対開講(月1,木1)",,11
iyo,医用,木,1,前期後,1,,物理学実験(b),糸井 充穂 小野 督幸 金子 核 片山 龍一 田中 美枝子 中島 啓光 矢吹 文昭,sab144102,物理学実験 室(62H),対象[26-26],"対開講(木1,木2)",,11
iyo,医用,木,1,前期後,2,,医用電磁気学及び演習(b),都甲 浩芳,sab141106,13J,対象[25-21],"対開講(月1,木1)",○,12
iyo,医用,木,1,前期後,3,,内科・診断学,早坂 信哉,sab141104,12M,対象[24-16],"対開講(月1,木1)",,12
iyo,医用,木,2,前期前,1,,物理学実験(a),糸井 充穂 小野 督幸 金子 核 片山 龍一 田中 美枝子 中島 啓光 矢吹 文昭,saa144101,物理学実験 室(62H),対象[26-26],"対開講(木1,木2)",,12
iyo,医用,木,2,前期前,2,,生物学(1),宮崎 正峰,saa001231,31A,対象[25-16],"対開講(月2,木2)",,12
iyo,医用,木,2,前期前,2,,医用電気回路,京相 雅樹,saa141204,1BC,対象[25-19],"対開講(月2,木2)",,12
iyo,医用,木,2,前期前,3,,生化学,小林 千尋,saa141205,12N,対象[24-16],"対開講(月2,木2)",,12
iyo,医用,木,2,前期後,1,,物理学実験(b),糸井 充穂 小野 督幸 金子 核 片山 龍一 田中 美枝子 中島 啓光 矢吹 文昭,sab144102,物理学実験 室(62H),対象[26-26],"対開講(木1,木2)",,12
iyo,医用,木,2,前期後,2,,生物学(1),宮崎 正峰,sab001232,31B,対象[25-16],"対開講(月2,木2)",,12
iyo,医用,木,3,前期前,3,,臨床機器学及び実習(a),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,saa144304,2号館臨床 実習室 2号館臨床 実習室,対象[22-21],"対開講(木3,木4)",,12
iyo,医用,木,3,前期前,3,,臨床機器実習(a),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,saa144304,2号館臨床 実習室 2号館臨床 実習室,対象[24-23],"対開講(木3,木4)",,12
iyo,医用,木,3,前期後,1,,データサイエンスリテラシー (1),若山 昇,sab144306,11D,対象[26-20],"対開講(木3,木4)",,12
iyo,医用,木,3,前期後,2,,ベクトル解析学,服部 新,sab141305,11F,対象[25-16],"対開講(月3,木3)",,12
iyo,医用,木,3,前期後,3,,臨床機器学及び実習(b),京相 雅樹 坂口 勝久 髙橋 玄宇 京相 雅樹 坂口 勝久 髙橋 玄宇,sab144305,2号館臨床 実習室 2号館臨床 実習室,対象[22-21],"対開講(木3,木4)",,12
