departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
denki,電通,火,2,前期前,1,ABC,基礎体育(1a),久保 哲也 椿原 徹也 岩本 哲也,saa132203,-,対象[26-26],,,7
denki,電通,火,2,前期前,2,,電子回路,傘 昊,saa132208,61C,対象[25-18],"対開講(火2,金3)",,7
denki,電通,火,2,前期前,2,国際,電気回路応用,N・スランタ,saa131409,13B,対象[25-21],"対開講(月4,火2)",,7
denki,電通,火,2,前期前,2,国際,電子回路,傘 昊,saa132209,61C,対象[25-21],"対開講(火2,金3)",,7
denki,電通,火,2,前期前,3,,半導体デバイス,野平 博司 三谷 祐一郎 山田 道洋 石川 亮佑 勝本 信吾 星 裕介,saa132207,13J,対象[24-18],"対開講(火2,金3)",,7
denki,電通,火,2,前期後,1,ABC,基礎体育(1b),久保 哲也 椿原 徹也 岩本 哲也,sab132204,-,対象[26-26],,,7
denki,電通,火,3,前期,2,,数理統計学,林 正博,saz132303,61C,対象[20-18],,,7
denki,電通,火,3,前期,3,,電気電子通信実験(3),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,saz132306,"PBL教室,電 気電子通信 工学科実験 室",対象[20-19],"対開講(火3,火4)",,7
denki,電通,火,3,前期前,1,AB,情報リテラシー演習(a),須藤 康裕,saa132308,12L,対象[26-26],,,7
denki,電通,火,3,前期前,1,CD,情報リテラシー演習(a),木村 誠聡,saa132310,12M,対象[26-26],,,7
denki,電通,火,3,前期前,1,EF,情報リテラシー演習(a),安井 浩之,saa132312,12N,対象[26-26],,,7
denki,電通,火,3,前期前,2,,数理統計学(a),林 正博,saa132301,61C,対象[25-21],,,7
denki,電通,火,3,前期前,3,,電気電子通信応用実験 (a),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,saa132304,"PBL教室,電 気電子通信 工学科実験 室",対象[24-21],"対開講(火3,火4)",,7
denki,電通,火,3,前期後,1,AB,情報リテラシー演習(b),須藤 康裕,sab132309,12L,対象[26-26],,,7
denki,電通,火,3,前期後,1,CD,情報リテラシー演習(b),木村 誠聡,sab132311,12M,対象[26-26],,,8
denki,電通,火,3,前期後,1,EF,情報リテラシー演習(b),安井 浩之,sab132313,12N,対象[26-26],,,8
denki,電通,火,3,前期後,2,,数理統計学(b),林 正博,sab132302,61C,対象[25-21],,,8
denki,電通,火,3,前期後,3,,電気電子通信応用実験 (b),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132305,"PBL教室,電 気電子通信 工学科実験 室",対象[24-21],"対開講(火3,火4)",,8
denki,電通,火,4,前期,3,,電気電子通信実験(3),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,saz132306,"PBL教室,電 気電子通信 工学科実験 室",対象[20-19],"対開講(火3,火4)",,8
denki,電通,火,4,前期前,1,,電気数学(1),鳥居 粛,saa132401,22C,対象[26-21],"対開講(火4,金4)",,8
denki,電通,火,4,前期前,1,,電気基礎,鳥居 粛,saa132401,22C,対象[20-18],"対開講(火4,金4)",,8
denki,電通,火,4,前期前,3,,電気電子通信応用実験 (a),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,saa132304,"PBL教室,電 気電子通信 工学科実験 室",対象[24-21],"対開講(火3,火4)",,8
denki,電通,火,4,前期後,1,,電気数学(2),鳥居 粛,sab132402,22C,対象[26-21],"対開講(火4,金4)",,8
denki,電通,火,4,前期後,3,,電気電子通信応用実験 (b),野平 博司 鈴木 憲吏 星 裕介 天雨 徹 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132305,"PBL教室,電 気電子通信 工学科実験 室",対象[24-21],"対開講(火3,火4)",,8
denki,電通,火,5,前期後,1,,サイバーフィジカルDX,野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132502,"61C,PBL教室",対象[26-21],"対開講(火5,金5)",,8
denki,電通,火,5,前期後,1,国際,サイバーフィジカルDX,野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽 野中 弘二 奈良 安雄 勝本 信吾 伊藤 壽,sab132501,"61C,PBL教室",対象[26-21],"対開講(火5,金5)",,8
denki,電通,水,1,前期前,1,,SD PBL(1),三谷 祐一郎 平野 拓一 占部 千由 三谷 祐一郎 平野 拓一 占部 千由,saa133103,PBL教室,対象[26-20],"対開講(水1,水2)",,8
denki,電通,水,1,前期前,1,,フレッシャーズセミナー,三谷 祐一郎 平野 拓一 占部 千由 三谷 祐一郎 平野 拓一 占部 千由,saa133103,PBL教室,対象[19-18],"対開講(水1,水2)",,8
denki,電通,水,1,前期前,2,,通信工学,吉田 智暁,saa131121,12K,対象[25-18],"対開講(月1,水1)",○,8
denki,電通,水,1,前期前,2,,微分積分学(2a),富久 拓磨,saa133101,12F,対象[25-21],,○,8
denki,電通,水,1,前期後,1,,データサイエンスリテラシー(1),井澤 佳織,sab133110,21C,対象[26-20],"対開講(水1,水2)",,8
denki,電通,水,1,前期後,2,,微分積分学(2b),三谷 祐一郎 平野 拓一 稲垣 雄志 富久 拓磨,sab133102,12F,対象[25-21],,,8
denki,電通,水,1,前期後,2,,SD PBL(2),三谷 祐一郎 平野 拓一 稲垣 雄志 富久 拓磨,sab133104,PBL教室,対象[25-20],"対開講(水1,水2)",,8
denki,電通,水,2,前期前,1,,SD PBL(1),三谷 祐一郎 平野 拓一 占部 千由 三谷 祐一郎 平野 拓一 占部 千由,saa133103,PBL教室,対象[26-20],"対開講(水1,水2)",,8
denki,電通,水,2,前期前,1,,フレッシャーズセミナー,三谷 祐一郎 平野 拓一 占部 千由 三谷 祐一郎 平野 拓一 占部 千由,saa133103,PBL教室,対象[19-18],"対開講(水1,水2)",,8
denki,電通,水,2,前期前,2,,線形代数学(2a),田邊 顕一朗,saa133201,12P,対象[25-21],,,8
denki,電通,水,2,前期前,3,,集積回路システム工学,稲垣 雄志,saa133203,12J,対象[24-18],"対開講(水2,金2)",,8
denki,電通,水,2,前期後,1,,データサイエンスリテラシー(1),井澤 佳織,sab133110,21C,対象[26-20],"対開講(水1,水2)",,8
denki,電通,水,2,前期後,2,,SD PBL(2),三谷 祐一郎 平野 拓一 稲垣 雄志 田邊 顕一朗,sab133104,PBL教室,対象[25-20],"対開講(水1,水2)",,8
denki,電通,水,2,前期後,2,,線形代数学(2b),三谷 祐一郎 平野 拓一 稲垣 雄志 田邊 顕一朗,sab133202,12P,対象[25-21],,,8
denki,電通,木,1,前期前,1,I-A,Reading and,中村 優子,saa134101,11C,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-B,Reading and,秋間 聖代,saa134102,11E,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-C,Reading and,佐竹 幸信,saa134103,12D,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-D,Reading and,酒井 美江,saa134104,12C,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-E,Reading and,沢村 静,saa134105,13N,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-F,Reading and,倉持 和歌子,saa134106,12G,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-G,Reading and,田中 美和,saa134107,12F,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-H,Reading and,鴨下 恵子,saa134108,11B,対象[26-26],,,8
denki,電通,木,1,前期前,1,I-I,Reading and,三幣 友行,saa134109,11D,対象[26-26],,,8
denki,電通,木,1,前期前,2,,電気回路応用,鈴木 憲吏,saa131406,PBL教室,対象[25-21],"対開講(月4,木1)",○,8
denki,電通,木,1,前期前,2,,電気回路(2),鈴木 憲吏,saa131406,PBL教室,対象[20-18],"対開講(月4,木1)",○,8
denki,電通,木,1,前期前,3,,通信システム,吉田 智暁,saa132102,13M,対象[24-18],"対開講(火1,木1)",,8
denki,電通,木,1,前期後,1,I-A,Reading and,中村 優子,sab134111,11C,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-B,Reading and,秋間 聖代,sab134112,11E,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-C,Reading and,佐竹 幸信,sab134113,12D,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-D,Reading and,酒井 美江,sab134114,12C,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-E,Reading and,沢村 静,sab134115,13N,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-F,Reading and,倉持 和歌子,sab134116,12G,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-G,Reading and,田中 美和,sab134117,12F,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-H,Reading and,鴨下 恵子,sab134118,11B,対象[26-26],,,8
denki,電通,木,1,前期後,1,I-I,Reading and,三幣 友行,sab134119,11D,対象[26-26],,,8
denki,電通,木,1,前期後,2,,電磁気学応用,三谷 祐一郎,sab131407,13P,対象[25-21],"対開講(月4,木1)",○,8
denki,電通,木,1,前期後,2,国際,電磁気学応用,三谷 祐一郎,sab131408,1BE,対象[25-21],"対開講(月4,木1)",○,8
denki,電通,木,2,前期前,1,ABC,線形代数学(1a),出耒 光夫,saa134201,12L,対象[26-21],,,8
denki,電通,木,2,前期前,1,DEF,微分積分学(1a),笹尾 哲,saa134202,13L,対象[26-21],,,8
denki,電通,木,2,前期前,2,ABC,微分方程式論,肥田野 久二男,saa131311,1BM,対象[25-18],"対開講(月3,木2)",,8
denki,電通,木,2,前期前,2,DEF,微分方程式論,古田 公司,saa131312,11A,対象[25-18],"対開講(月3,木2)",,8
denki,電通,木,2,前期前,3,,パワーエレクトロニクス,鈴木 憲吏,saa131215,12H,対象[24-18],"対開講(月2,木2)",,8
denki,電通,木,2,前期後,1,ABC,線形代数学(1b),出耒 光夫,sab134203,12L,対象[26-21],,,8
denki,電通,木,2,前期後,1,DEF,微分積分学(1b),笹尾 哲,sab134204,13L,対象[26-21],,,8
denki,電通,木,2,前期後,2,,ベクトル解析学,古田 公司,sab131313,11A,対象[25-18],"対開講(月3,木2)",,8
denki,電通,木,2,前期後,3,,システム解析,中島 達人,sab131211,1BL,対象[24-18],"対開講(月2,木2)",,8
denki,電通,木,3,前期,2,,電気電子通信実験(1),野平 博司 鈴木 憲吏 N・スランタ 石川 亮佑 野中 弘二 奈良 安雄 勝本 信吾,saz134306,"PBL教室,電 気電子通信 工学科実験 室",対象[20-19],"対開講(木3,木4)",,8
