departmentId,sourceDepartment,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage
kikai_system,機シ,月,3,前期前,1,AB,微分積分学(1a),笹尾 哲,saa121309,13L,対象[26-21],,,4
kikai_system,機シ,月,3,前期前,1,CD,線形代数学(1a),前田 多恵,saa121308,13J,対象[26-21],,,4
kikai_system,機シ,月,3,前期後,1,AB,微分積分学(1b),笹尾 哲,sab121310,13L,対象[26-21],,,4
kikai_system,機シ,月,3,前期後,1,CD,線形代数学(1b),前田 多恵,sab121311,13J,対象[26-21],,,4
kikai_system,機シ,月,4,前期,2,,機械システム基礎実験,三宅 弘晃 渡邉 力夫 永野 秀明 柴田 拓馬,saz121301,"12E,12F,12G ,機械系実験 室(10号館)",対象[25-17],"対開講(月3,月4)",,4
kikai_system,機シ,月,4,前期前,1,AB,情報リテラシー演習(a),安井 浩之,saa121401,12L,対象[26-26],,,4
kikai_system,機シ,月,4,前期前,1,CD,情報リテラシー演習(a),古澤 実,saa121403,12M,対象[26-26],,,4
kikai_system,機シ,月,4,前期後,1,AB,情報リテラシー演習(b),安井 浩之,sab121402,12L,対象[26-26],,,4
kikai_system,機シ,月,4,前期後,1,CD,情報リテラシー演習(b),古澤 実,sab121404,12M,対象[26-26],,,4
kikai_system,機シ,火,1,前期,1,,知的財産,伊藤 剣太,saz112141,"71B(1Q),61C (2Q)",対象[26-17],,,4
kikai_system,機シ,火,1,前期前,1,,微分積分学(1a)ﾘﾒﾃﾞｨｱﾙｸﾗｽ,肥田野 久二男 井上 浩一 大矢 浩徳,saa122112,12M,対象[26-26],,,4
kikai_system,機シ,火,1,前期前,1,CD,微分積分学(1a),肥田野 久二男 井上 浩一 大矢 浩徳,saa122111,1BM,対象[26-21],"対開講(火1,金1)",,4
kikai_system,機シ,火,1,前期前,2,AB,電気電子回路及び演習,三宅 弘晃,saa122106,1BB,対象[25-21],"対開講(火1,金1)",○,4
kikai_system,機シ,火,1,前期前,2,CD,電気電子回路及び演習,土方 規実雄,saa122107,1BC,対象[25-21],"対開講(火1,金1)",○,4
