departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage,sourceFile,normalizedTitle,matchedCourseId,matchedCourseTitle,matchedCourseType,matchedCategory,matchedGroup,matchStatus,matchConfidence,curriculumCourseId,curriculumCourseTitle,curriculumMatchStatus,curriculumMatchConfidence
kenchiku,建築,世田谷,月,3,前期前,2,II-I,設計(1),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,saa261302,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,3,前期前,2,II-I,再・設計(1),手塚 貴晴 根市 拓,saa261201,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,3,前期前,3,II-I,建築環境工学(3),小林 茂雄 須藤 美音,saa261306,12C,対象[24-15],"対開講(月3,金2)",,26,2026世田谷キャンパス前期.pdf,建築環境工学(3),AR-351,建築環境工学(3),elective-required,専門分野,専門科目,exact,1.0,AR-351,建築環境工学(3),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,3,前期前,4,II-I,インフラデザイン,稲垣 具志 秋山 祐樹 木戸 エバ,saa271302,12N,対象[23-20],"対開講(月3,水2)",,26,2026世田谷キャンパス前期.pdf,インフラデザイン,,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,月,3,前期後,2,II-I,設計(2),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,sab261303,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,3,前期後,2,II-I,再・設計(2),手塚 貴晴 根市 拓,sab261202,製図室,対象[23-20],"対開講(月2,月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(2),AR-222,設計(2),required,専門分野,専門科目,exact,1.0,AR-222,設計(2),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,3,前期後,3,II-I,都市計画(2),竹上 一 野溝 茂,sab261307,61A,対象[24-15],"対開講(月3,金2)",,26,2026世田谷キャンパス前期.pdf,都市計画(2),,,,,,unmatched,0,,,unmatched-to-curriculum,0
kenchiku,建築,世田谷,月,4,前期,3,II-I,地盤と基礎,沼上 清,saz261401,"1BB,1BC",対象[24-15],,,26,2026世田谷キャンパス前期.pdf,地盤と基礎,AR-346,地盤と基礎,elective-required,専門分野,専門科目,exact,1.0,AR-346,地盤と基礎,curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,4,前期前,1,II-I,データサイエンスリテラ シー(1),糸川 修,saa261301,21C,対象[26-20],"対開講(月3,月4)",,26,2026世田谷キャンパス前期.pdf,データサイエンスリテラシー(1),LA-145,データサイエンスリテラシー(1),elective,共通分野,教養科目,exact,1.0,LA-145,データサイエンスリテラシー(1),curriculum-exact-title,1.0
kenchiku,建築,世田谷,月,4,前期前,2,II-I,設計(1),手塚 貴晴 根市 拓 杉本 拓海 冨川 浩史,saa261302,製図室,対象[25-24],"対開講(月3,月4,月5)",,26,2026世田谷キャンパス前期.pdf,設計(1),AR-221,設計(1),required,専門分野,専門科目,exact,1.0,AR-221,設計(1),curriculum-exact-title,1.0
