id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
IF-145,コンピュータグラフィックス,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,コンピュータグラフィックス                   2       2                                 IF-145   30    10   20    20   20,pdf_curriculum_table,,source_key=media_informatics
IF-241,情報理論,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報理論                            2           2                             IF-241   20    10   10    0    60,pdf_curriculum_table,,source_key=media_informatics
IF-243,ディジタル信号処理,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ディジタル信号処理                       2           2                             IF-243   0     10   15    0    75,pdf_curriculum_table,,source_key=media_informatics
IF-244,ヒューマンコンピュータインタラクション,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,専           ヒューマンコンピュータインタラクション             2               2                         IF-244   30    30   0     0    40,pdf_curriculum_table,,source_key=media_informatics
IF-245,人工知能とデータマイニング,2,○ ※DS,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,人工知能とデータマイニング         ○   ※DS   2               2                         IF-245   45    10   25    0    20,pdf_curriculum_table,,source_key=media_informatics
IF-251,ＬＡＮ環境演習,2,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,目           ＬＡＮ環境演習               ○         2                     2                   IF-251   10    10   20    20   40    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-332,データ分析法,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,データ分析法                          2                     2                   IF-332   15    10   30    0    45,pdf_curriculum_table,,source_key=media_informatics
IF-351,サーバシステム構築,2,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,サーバシステム構築             ○         2               2                         IF-351   20    10   20    30   20    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-352,サーバ運用技術,1,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ス      サーバ運用技術               ○         1               1                         IF-352   20    10   20    30   20    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-341,ム科マルチメディア情報処理,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ム科     マルチメディア情報処理                     2                     2                   IF-341   20    30   0     0    50,pdf_curriculum_table,,source_key=media_informatics
IF-342,ザ門マルチメディア記述法,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ザ門     マルチメディア記述法                      2                     2                   IF-342   30    20   10    0    40,pdf_curriculum_table,,source_key=media_informatics
IF-321,ビジュアライゼーション,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ビジュアライゼーション                     2                     2                   IF-321   30    10   30    15   15    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-322,機械学習とシミュレーション,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,野      機械学習とシミュレーション                   2                     2                   IF-322   30    20   10    0    40    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-323,Ｗｅｂプログラミング,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,Ｗｅｂプログラミング                      2                         2               IF-323   40    11   22    0    27    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-262,電子商取引論,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,電子商取引論                          2               2                         IF-262   20    20   20    10   30,pdf_curriculum_table,,source_key=media_informatics
IF-361,企業統治と情報管理,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,T 科   企業統治と情報管理                       2                     2                   IF-361   20    20   10    20   30,pdf_curriculum_table,,source_key=media_informatics
IF-362,セ門組織とマネジメント,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,セ門    組織とマネジメント                       2                     2                   IF-362   10    20   20    20   30,pdf_curriculum_table,,source_key=media_informatics
IF-324,システムソリューション,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,システムソリューション                     2                         2               IF-324   30    10   20    0    40,pdf_curriculum_table,,source_key=media_informatics
IF-364,ネットワークセキュリティ,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,ト     ネットワークセキュリティ                    2                         2               IF-364   10    40   10    20   20,pdf_curriculum_table,,source_key=media_informatics
IF-313,事例研究,2,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,事例研究                  ○         2                         3   (3)         IF-313   20    10   30    20   20    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-412,卒業研究(1),3,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,卒業研究(1)               ○         3                              6    (6)   IF-412   20    10   30    20   20    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
IF-413,卒業研究(2),3,○,専門分野,情報システム学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,卒業研究(2)               ○         3                             (6)    6    IF-413   20    10   30    20   20    （他学科履修不可）,pdf_curriculum_table,,source_key=media_informatics
TT-211,①－１教育原論,2,○ ☆,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①－１   教育原論                 ○    2       ☆   2                                  TT-211,pdf_curriculum_table,,source_key=media_informatics
TT-212,①－２教職論,2,○ ☆,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①－２   教職論                  ○    2       ☆       2                              TT-212,pdf_curriculum_table,,source_key=media_informatics
TT-214,①－３教育制度論,2,○ ☆,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①－３    教育制度論               ○    2       ☆       2                              TT-214,pdf_curriculum_table,,source_key=media_informatics
TT-215,教育心理学,2,△ ☆,資格・教職,教職課程,elective-required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①         教育心理学                △    2       ☆   2                                  TT-215,pdf_curriculum_table,,source_key=media_informatics
TT-216,発達心理学,2,△ ☆,資格・教職,教職課程,elective-required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,発達心理学               △    2       ☆   2                                  TT-216,pdf_curriculum_table,,source_key=media_informatics
TT-217,①－５特別支援教育,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①－５   特別支援教育               ○    2               2                              TT-217,pdf_curriculum_table,,source_key=media_informatics
TT-218,①－６教育課程論,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,①－６   教育課程論                ○    2                   2                          TT-218,pdf_curriculum_table,,source_key=media_informatics
TT-222,②－２総合的な学習の時間の理論と方法,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,②－２   総合的な学習の時間の理論と方法      ○    2                       2                      TT-222,pdf_curriculum_table,,source_key=media_informatics
TT-223,②－３特別活動の理論と方法,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,②－３   特別活動の理論と方法           ○    2               2                              TT-223,pdf_curriculum_table,,source_key=media_informatics
TT-224,②－４ 教育方法学（ICT 活用を含む）,2,○ ☆,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,②－４   教育方法学（ICT 活用を含む）     ○    2       ☆           2                          TT-224,pdf_curriculum_table,,source_key=media_informatics
TT-226,②－５生徒指導・進路指導の理論と方法,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,②－５   生徒指導・進路指導の理論と方法      ○    2           2                                  TT-226,pdf_curriculum_table,,source_key=media_informatics
TT-227,教育相談とカウンセリング(1),2,△ ☆,資格・教職,教職課程,elective-required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,教育相談とカウンセリング(1)      △    2       ☆   2                                  TT-227,pdf_curriculum_table,,source_key=media_informatics
TT-228,教育相談とカウンセリング(2),2,△ ☆,資格・教職,教職課程,elective-required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,教育相談とカウンセリング(2)     △    2       ☆       2                              TT-228,pdf_curriculum_table,,source_key=media_informatics
TT-333,教育実習(2),2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,教育実習(2)             ○    2                                     2        TT-333,pdf_curriculum_table,,source_key=media_informatics
TT-334,教育実習事前事後指導(2),1,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,③          教育実習事前事後指導(2)       ○    1                                     1        TT-334,pdf_curriculum_table,,source_key=media_informatics
TT-335,③－２教職実践演習（中・高）,2,○,資格・教職,教職課程,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,③－２    教職実践演習（中・高）         ○    2                                         2    TT-335,pdf_curriculum_table,,source_key=media_informatics
SM-541,基礎プログラミング演習(1a),1,○,専門分野,社会メディア学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,基礎プログラミング演習(1a)         ○     1   1                                SM-541,pdf_curriculum_table,,source_key=media_informatics
SM-542,基礎プログラミング演習(1b),1,○,専門分野,社会メディア学科科目,required,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,基礎プログラミング演習(1b)         ○     1   1                                SM-542,pdf_curriculum_table,,source_key=media_informatics
SM-543,基礎プログラミング演習(2a),1,,専門分野,社会メディア学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,基礎プログラミング演習(2a)               1       1                            SM-543,pdf_curriculum_table,,source_key=media_informatics
SM-544,基礎プログラミング演習(2b),1,,専門分野,社会メディア学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,基礎プログラミング演習(2b)               1       1                            SM-544,pdf_curriculum_table,,source_key=media_informatics
IF-144,情報システムオペレーティングシステム,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報システム        オペレーティングシステム                2       2                             IF-144,pdf_curriculum_table,,source_key=media_informatics
IF-143,コンピュータネットワーク,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,コンピュータネットワーク                2       2                             IF-143,pdf_curriculum_table,,source_key=media_informatics
IF-261,情報セキュリティ,2,,専門分野,情報システム学科科目,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,情報セキュリティ                    2           2                         IF-261,pdf_curriculum_table,,source_key=media_informatics
TT-221,道徳教育の理論と方法＊,2,,資格・教職,教職課程,elective,curriculum,36f4e4062d15fd6e4875f8e78bec3bd6.pdf,道徳教育の理論と方法                ＊         2           2                                TT-221,pdf_curriculum_table,,source_key=media_informatics
