id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
HS-492,保育実習指導(3)(施設)演習,1,△3,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育実習指導(3)(施設)        演習           1    △3     －                                    2       HS-492   30    10   20   20   20,pdf_curriculum_table,,source_key=human
HS-495,保育・教職実践演習(幼稚園)演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,保育・教職実践演習(幼稚園)       演習           2    ○      ○                                        2   HS-495   20    25   10   15   30,pdf_curriculum_table,,source_key=human
HS-331,心理研究法演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,心理研究法                演習       ○   2    －      －                        2                   HS-331   10    20   20   20   30,pdf_curriculum_table,,source_key=human
HS-431,臨床心理学演習,2,△4,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,臨床心理学                演習           2    △4     －                                    2       HS-431   20    25   10   15   30,pdf_curriculum_table,,source_key=human
HS-152,音楽実技(1)演習,2,○,専門分野,人間科学科科目,required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,音楽実技(1)              演習           2    ○      －        2                                   HS-152   60    0    0    0    40,pdf_curriculum_table,,source_key=human
HS-251,音楽実技(2)演習,2,△4,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,音楽実技(2)              演習           2    △4     －                  2                         HS-251   40    0    0    0    60,pdf_curriculum_table,,source_key=human
HS-252,造形演習,2,△4,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,造形                   演習           2    △4     －              2                             HS-252   30    0    10   20   40,pdf_curriculum_table,,source_key=human
HS-154,手話演習,2,△4,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,手話                   演習           2    △4     －    2                                       HS-154   30    20   10   30   10,pdf_curriculum_table,,source_key=human
HS-141,子どもと人間関係演習,2,△4 ○,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもと人間関係             演習           2    △4     ○    2                                       HS-141   30    10   10   20   30,pdf_curriculum_table,,source_key=human
HS-246,子どもと言葉演習,2,△4 ○,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,子どもと言葉               演習           2    △4     ○              2                             HS-246   10    30   0    0    60,pdf_curriculum_table,,source_key=human
HS-122,教育学概論講義,2,○ △4 △5,専門分野,人間科学科科目,elective-required,curriculum,9ac54018ba04a3dadd1774fcaec7facc.pdf,教育学概論                講義       ○   2    △4 △5       2                                       HS-122   10    10   10   10   60,pdf_curriculum_table,,source_key=human
