departmentId,sourceDepartment,campus,day,period,term,gradeYear,className,title,teacher,lectureCode,room,target,remarks,requiredFlag,sourcePage,sourceFile,normalizedTitle,matchedCourseId,matchedCourseTitle,matchedCourseType,matchedCategory,matchedGroup,matchStatus,matchConfidence
ningen,人間,世田谷,水,2,前期,3,BD,幼児教育方法論,室井 眞紀子,saz563202,21B,対象[24-18],,,42,2026世田谷キャンパス前期.pdf,幼児教育方法論,HS-321,幼児教育方法論講義,required,専門分野,人間科学科科目,fuzzy,0.875
ningen,人間,世田谷,水,2,前期前,2,BD,SD PBL(2),髙橋 うらら 松橋 圭子,saa563101,"11D,11E",対象[25-18],"対開講(水1,水2)",,42,2026世田谷キャンパス前期.pdf,SDPBL(2),HS-211,SD PBL(2) 演習,required,専門分野,人間科学科科目,fuzzy,0.889
ningen,人間,世田谷,木,1,前期,1,A,情報処理演習(1),須藤 智亜紀,saz564101,12N,対象[25-18],,,42,2026世田谷キャンパス前期.pdf,情報処理演習(1),,,,,,unmatched,0
ningen,人間,世田谷,木,1,前期,1,A,情報通信技術の基礎と活 用(1),須藤 智亜紀,saz564101,12N,対象[26-26],,,42,2026世田谷キャンパス前期.pdf,情報通信技術の基礎と活用(1),HS-113,情報通信技術の基礎と活用(1)演習,required,専門分野,人間科学科科目,fuzzy,0.938
ningen,人間,世田谷,木,1,前期,1,B,音楽実技入門,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,saz564102,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,,42,2026世田谷キャンパス前期.pdf,音楽実技入門,,,,,,unmatched,0
ningen,人間,世田谷,木,1,前期,2,AB,保育内容言葉指導法,森 志津,saz564103,12J,対象[25-18] ○,,○,42,2026世田谷キャンパス前期.pdf,保育内容言葉指導法,HS-247,保育内容言葉指導法演習,required,専門分野,人間科学科科目,fuzzy,0.9
ningen,人間,世田谷,木,1,前期,2,CD,造形,大塚 習平,saz564105,造形室,対象[25-18] ○,,○,42,2026世田谷キャンパス前期.pdf,造形,,,,,,unmatched,0
ningen,人間,世田谷,木,1,前期,3,CD,保育実習指導(1)(保育 所),室井 眞紀子 深津 さよこ,saz564104,1BJ,対象[24-18],,,42,2026世田谷キャンパス前期.pdf,保育実習指導(1)(保育所),HS-391,保育実習指導(1)(保育所)演習,required,専門分野,人間科学科科目,fuzzy,0.933
ningen,人間,世田谷,木,2,前期,1,C,音楽実技入門,上野 彩子 小寺 洋子 ノ室 江口 久美子 島内 亜津子,saz564204,"音楽室,ピア",対象[26-18] 履修人数は15名程度まで,,,42,2026世田谷キャンパス前期.pdf,音楽実技入門,,,,,,unmatched,0
ningen,人間,世田谷,木,2,前期,1,C,手話,森永 慶子,saz564203,13J,対象[26-18],,,42,2026世田谷キャンパス前期.pdf,手話,,,,,,unmatched,0
