id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
LA-12H,国際関係論(2a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(2a)          Ｇ        1         1                                   LA-12H   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12I,国際関係論(2b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(2b)          Ｇ        1          1                                  LA-12I   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12J,日本国憲法,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本国憲法                       2   2     (2)                                 LA-12J   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12K,法学,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,法学                          2    2                                        LA-12K   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12L,民法,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,民法                          2         2                                   LA-12L   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12M,西洋経済史,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,西洋経済史              Ｇ        2   (2)    2                                  LA-12M   20     30   0    20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12N,人文地理学(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,人文地理学(a)                    1   1                                         LA-12N   30     10   20   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12O,人文地理学(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,人文地理学(b)                    1    1                                        LA-12O   30     10   20   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-12P,現代中国論,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,現代中国論              Ｇ        2         2                                   LA-12P   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-131,教育学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(1a)                                1     1                                          LA-131   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-132,教育学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(1b)                                1      1                                         LA-132   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-133,教育学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(2a)                                1           1                                    LA-133   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-134,教育学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(2b)                                1            1                                   LA-134   20     30    0   30   20   共通,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-135,スポーツ・健康論,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,スポーツ・健康論                               2     2     (2)                                  LA-135   40     20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-136,心理学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,心理学(1a)                                1     1                                          LA-136   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-137,心理学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,心理学(1b)                                1      1                                         LA-137   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-138,心理学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,間   心理学(2a)                                1           1                                    LA-138   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-139,心理学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科   心理学(2b)                                1            1                                   LA-139   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13C,心理学入門,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学   心理学入門                                  2     2                                          LA-13C   20     10   10   20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13D,社会とジェンダー(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会とジェンダー(a)                            1           1                                    LA-13D   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13E,社会とジェンダー(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会とジェンダー(b)                            1            1                                   LA-13E   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-331,国際化と異文化理解(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際化と異文化理解(a)                Ｇ          1                                 1              LA-331   10     30   10   20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-332,国際化と異文化理解(b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際化と異文化理解(b)                Ｇ          1                                 1              LA-332   10     30   10   20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13F,日本文化の伝承(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本文化の伝承(a)                  Ｇ          1           1                                    LA-13F   10     30   10   10   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13G,日本文化の伝承(b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本文化の伝承(b)                  Ｇ          1            1                                   LA-13G   10     30   10   10   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-13H,日本文化論,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,目            日本文化論                       Ｇ          2     2     (2)                                  LA-13H   25     30   15   20   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-145,データサイエンスリテラシー(1),1,※DS,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,データサイエンスリテラシー(1)            ※DS        1      2    (2)                                  LA-145   25     15   25   20   15,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-241,データサイエンスリテラシー(2),1,※DS,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,データサイエンスリテラシー(2)            ※DS        1     (2)   2                                    LA-241   25     15   25   20   15,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-141,論理学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,報 自 論理学(1a)                                 1     1                                          LA-141   35     35    0   0    30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-142,論理学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科 然 論理学(1b)                                 1      1                                         LA-142   35     35    0   0    30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-143,論理学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学 ・ 論理学(2a)                                 1           1                                    LA-143   35     35    0   0    30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-144,論理学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,論理学(2b)                                 1            1                                   LA-144   35     35    0   0    30,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-243,生活とメディア,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,生活とメディア                                2                 2                              LA-243   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-951,ボランティア(1),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ボランティア(1)                              1                                                LA-951   25     15   15   25   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-952,ボランティア(2),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ボランティア(2)                              1                                                LA-952   25     15   15   25   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-953,教養ゼミナール(1),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,そ   教養ゼミナール(1)                             2     2     (2)                                  LA-953   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-954,教養ゼミナール(2),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,の   教養ゼミナール(2)                             2      2    (2)                                  LA-954   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-956,教養特別講義(2),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教養特別講義(2)                              2      2    (2)                                  LA-956   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
LA-957,教養特別講義(3),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教養特別講義(3)                              2      2    (2)                                  LA-957   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-111,基礎体育(1a),0.5,△,共通分野,体育科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,基礎体育(1a)                          △    0.5   1                                          PE-111   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-112,基礎体育(1b),0.5,△,共通分野,体育科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,体        基礎体育(1b)                          △    0.5    1                                         PE-112   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-113,基礎体育(2a),0.5,△,共通分野,体育科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,育        基礎体育(2a)                          △    0.5         1                                    PE-113   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-114,基礎体育(2b),0.5,△,共通分野,体育科目,elective-required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科        基礎体育(2b)                          △    0.5          1                                   PE-114   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-211,応用体育(1),1,,共通分野,体育科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,応用体育(1)                                1                 2    (2)                       PE-211   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
PE-212,応用体育(2),1,,共通分野,体育科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,応用体育(2)                                1                 2    (2)                       PE-212   20     0     0   60   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-117,Reading and Writing(2a),0.5,○,共通分野,外国語科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,外        科   Reading and Writing(2a)           ○    0.5         1                                    FL-117   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-118,Reading and Writing(2b),0.5,○,共通分野,外国語科目,required,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Reading and Writing(2b)           ○    0.5          1                                   FL-118   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-217,Test Taking Skills(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Test Taking Skills(1a)                  1             1    (1)                       FL-217   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-218,Test Taking Skills(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Test Taking Skills(1b)                  1             1    (1)                       FL-218   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-219,Test Taking Skills(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Test Taking Skills(2a)                  1             1    (1)                       FL-219   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-22A,Test Taking Skills(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Test Taking Skills(2b)                  1             1    (1)                       FL-22A   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-22B,Critical Reading(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Critical Reading(1a)                    1             1    (1)                       FL-22B   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-22C,Critical Reading(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Critical Reading(1b)                    1             1    (1)                       FL-22C   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21F,Critical Listening(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,語   Critical Listening(1a)                  1             1    (1)                       FL-21F   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21G,Critical Listening(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科   Critical Listening(1b)                  1             1    (1)                       FL-21G   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21J,Communication Strategies(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,）   Communication Strategies(1a)            1             1    (1)                       FL-21J   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21K,Communication Strategies(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Communication Strategies(1b)            1             1    (1)                       FL-21K   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21N,Academic English(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,目       Academic English(1a)                    1             1    (1)                       FL-21N   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-21O,Academic English(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Academic English(1b)                    1             1    (1)                       FL-21O   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-221,Literature in English(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Literature in English(1a)               1             1    (1)                       FL-221   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-222,Literature in English(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Literature in English(1b)               1             1    (1)                       FL-222   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-223,Literature in English(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Literature in English(2a)               1             1    (1)                       FL-223   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-224,Literature in English(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Literature in English(2b)               1             1    (1)                       FL-224   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-229,Language Sciences(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,（   Language Sciences(1a)                   1             1    (1)                       FL-229   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-22F,Language Sciences(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,Language Sciences(1b)                   1             1    (1)                       FL-22F   20     30   10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-931,海外・特別選抜セミナー,2,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,海外・特別選抜セミナー                          2      2     (2)                                   FL-931   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-932,外国語特別講義(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(1a)                          1                  1    (1)                        FL-932   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-933,外国語特別講義(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(1b)                          1                  1    (1)                        FL-933   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-934,外国語特別講義(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(2a)                          1                  1    (1)                        FL-934   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-935,外国語特別講義(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,外国語特別講義(2b)                          1                  1    (1)                        FL-935   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-241,ドイツ語(1a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(1a)                             1                  1    (1)                        FL-241   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-242,ドイツ語(1b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(1b)                             1                  1    (1)                        FL-242   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-243,ドイツ語(2a),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(2a)                             1                  1    (1)                        FL-243   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
FL-244,ドイツ語(2b),1,,共通分野,外国語科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,ドイツ語(2b)                             1                  1    (1)                        FL-244   20     30    10   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
