departmentId,departmentName,facultyId,facultyName,id,title,credits,raw_required,category,group,courseType,sourceKind,sourceFile,sourceLine,sourceQuality,aliases,notes
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB161203,放射線計測工学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月2 前期後 sab161203 河原林 順 羽倉 尚人,schedule_only_credit_unknown,放射線計測工学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA161304,放射線・電気工学基礎,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期前 saa161304 羽倉 尚人 河原林 順,schedule_only_credit_unknown,放射線・電気工学基礎,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA161304,電気電子基礎,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期前 saa161304 羽倉 尚人 河原林 順,schedule_only_credit_unknown,電気電子基礎,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB161305,原子炉物理学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月3 前期後 sab161305 高木 直行 西山 潤,schedule_only_credit_unknown,原子炉物理学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA161402,原子力リスク評価工学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月4 前期前 saa161402 牟田 仁 鈴木 徹,schedule_only_credit_unknown,原子力リスク評価工学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA161402,原子炉熱流動・リスク工 学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月4 前期前 saa161402 牟田 仁 鈴木 徹,schedule_only_credit_unknown,原子炉熱流動・リスク工学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB161401,核反応工学基礎,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月4 前期後 sab161401 西山 潤 高木 直行,schedule_only_credit_unknown,核反応工学基礎,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB161401,核反応工学,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,月4 前期後 sab161401 西山 潤 高木 直行,schedule_only_credit_unknown,核反応工学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA162102,原子力構造工学基礎,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火1 前期前 saa162102 大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ,schedule_only_credit_unknown,原子力構造工学基礎,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA162102,原子力機械工作概論,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火1 前期前 saa162102 大鳥 靖樹 鈴木 徹 牟田 仁 中村 いずみ,schedule_only_credit_unknown,原子力機械工作概論,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA272201,耐震工学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火2 前期前 saa272201 珠玖 隆行,schedule_only_credit_unknown,耐震工学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAZ162307,基礎設計製図,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火3 前期 saz162307 黒木 健児 製図室(10号,schedule_only_credit_unknown,基礎設計製図,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA162305,基礎設計製図(a),0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火3 前期前 saa162305 黒木 健児 製図室(10号,schedule_only_credit_unknown,基礎設計製図(a),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA162308,原子力実験実習(a),0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火3 前期前 saa162308 河原林 順 高木 直行 子力安全工 鈴木 徹 学科実験室 大鳥 靖樹,schedule_only_credit_unknown,原子力実験実習(a),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB162306,基礎設計製図(b),0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火3 前期後 sab162306 黒木 健児 製図室(10号,schedule_only_credit_unknown,基礎設計製図(b),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB162309,原子力実験実習(b),0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火3 前期後 sab162309 河原林 順 高木 直行 子力安全工 鈴木 徹 学科実験室 大鳥 靖樹,schedule_only_credit_unknown,原子力実験実習(b),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAZ162503,原子力設計製図,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火5 前期 saz162503 黒木 健児,schedule_only_credit_unknown,原子力設計製図,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA162501,原子力設計製図(a),0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火5 前期前 saa162501 黒木 健児,schedule_only_credit_unknown,原子力設計製図(a),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB162502,原子力設計製図(b),0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,火5 前期後 sab162502 黒木 健児,schedule_only_credit_unknown,原子力設計製図(b),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB163101,放射線概論,0,時間割由来,時間割由来科目,2026前期/1年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,水1 前期後 sab163101 河原林 順 松浦 治明 羽倉 尚人,schedule_only_credit_unknown,放射線概論,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA161402,原子炉熱流動・リスク工 牟田 学,0,時間割由来,時間割由来科目,2026前期/3年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,木4 前期前 saa161402 仁 鈴木 徹,schedule_only_credit_unknown,原子炉熱流動・リスク工牟田学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAA165301,電気機械・放射線実験 (1a),0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,金3 前期前 saa165301 羽倉 尚人 大鳥 靖樹 工学科実験 佐藤 勇 牟田 仁,schedule_only_credit_unknown,電気機械・放射線実験(1a),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAB165302,電気機械・放射線実験 (1b),0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,金3 前期後 sab165302 羽倉 尚人 大鳥 靖樹 工学科実験 佐藤 勇 牟田 仁,schedule_only_credit_unknown,電気機械・放射線実験(1b),理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAZ167604,材料力学,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,金4 前集中 saz167604 大鳥 靖樹 中村 いずみ,schedule_only_credit_unknown,材料力学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAZ167601,地球環境科学,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,金4 前集中 saz167601 牟田 仁 鈴木 徹 大鳥 靖樹,schedule_only_credit_unknown,地球環境科学,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
ouyou_kagaku,応用化学科,rikou,理工学部,SCH-SAZ167605,放射線計測,0,時間割由来,時間割由来科目,2026前期/2年,elective,schedule-derived,2026世田谷キャンパス前期.pdf,金4 前集中 saz167605 河原林 順,schedule_only_credit_unknown,放射線計測,理工学部の学科別教育課程表PDF未提供のため、2026年前期時間割から補助生成。単位数0は要確認。
genshiryoku,原子力安全工学科,rikou,理工学部,LA-111,哲学(1),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,哲学(1)              Ｇ        2    2                                        LA-111   25     30   10   15   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-112,哲学(2),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,哲学(2)              Ｇ        2         2                                   LA-112   5      50   15   20   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-113,倫理学(1),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,倫理学(1)                      2   2                                         LA-113   30     50   10   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-114,倫理学(2),2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,倫理学(2)                      2         2                                   LA-114   20     50   10   10   10,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-115,倫理学(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,倫理学(a)                      1         1                                   LA-115   20     20   10   20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-116,倫理学(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,倫理学(b)                      1          1                                  LA-116   20     20   10   20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-117,文化人類学,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,文化人類学                       2         2                                   LA-117   25     20   15   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-118,視覚芸術史(1),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,視覚芸術史(1)           Ｇ        2   2                                         LA-118   30     30   0    0    40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-119,視覚芸術史(2),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,視覚芸術史(2)           Ｇ        2         2                                   LA-119   30     30   0    0    40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-211,デザイン概論(1),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,デザイン概論(1)          Ｇ        2               2                             LA-211   30     20   30   0    20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-212,デザイン概論(2),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,系   デザイン概論(2)          Ｇ        2                    2                        LA-212   30     10   30   0    30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-213,日本文学,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本文学               Ｇ        2               2                             LA-213   10     30   20   0    40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11A,日本史(1),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本史(1)             Ｇ        2   2                                         LA-11A   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11B,日本史(2),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本史(2)             Ｇ        2         2                                   LA-11B   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11C,西洋史(1),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,西洋史(1)             Ｇ        2   2                                         LA-11C   20     30   0    20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11D,西洋史(2),2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,西洋史(2)             Ｇ        2         2                                   LA-11D   20     30   0    20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11E,民俗学(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,民俗学(a)             Ｇ        1         1                                   LA-11E   25     15   15   20   25,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11F,民俗学(b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,民俗学(b)             Ｇ        1          1                                  LA-11F   25     15   15   20   25,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-11G,宗教学,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,宗教学                Ｇ        2   2                                         LA-11G   30     20   0    0    50,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-121,社会学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会学(1a)                     1   1                                         LA-121   10     15   15   0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-122,社会学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会学(1b)                     1    1                                        LA-122   10     15   15   0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-123,社会学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会学(2a)                     1         1                                   LA-123   10     15   15   0    60,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-124,社会学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教       社会学(2b)                     1          1                                  LA-124   10     5    15   20   50,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-125,社会学入門(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,養       社会学入門(a)                    1   1                                         LA-125   10     20   10   20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-126,社会学入門(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科       社会学入門(b)                    1    1                                        LA-126   10     20   10   20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-127,経済学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,経済学(1a)                     1    1                                        LA-127   10     45   0    0    45,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-128,経済学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,経済学(1b)                     1    1                                        LA-128   10     45   0    0    45,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-129,経済学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,経済学(2a)                     1         1                                   LA-129   10     45   0    0    45,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12A,経済学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,経済学(2b)                     1          1                                  LA-12A   10     45   0    0    45,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-321,日本経済論(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本経済論(a)           Ｇ        1                         1                   LA-321   0      15   15   15   55,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-322,日本経済論(b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本経済論(b)           Ｇ        1                         1                   LA-322   0      15   15   15   55,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12B,政治学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,政治学(1a)                     1   1                                         LA-12B   15     30   15   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12C,政治学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,会   政治学(1b)                     1    1                                        LA-12C   15     30   15   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12D,政治学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科   政治学(2a)                     1         1                                   LA-12D   15     30   15   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12E,政治学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学   政治学(2b)                     1          1                                  LA-12E   15     30   15   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-221,日本の政治(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本の政治(a)           Ｇ        1               1                             LA-221   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-222,日本の政治(b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本の政治(b)           Ｇ        1               1                             LA-222   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12F,国際関係論(1a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(1a)          Ｇ        1   1                                         LA-12F   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12G,国際関係論(1b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(1b)          Ｇ        1    1                                        LA-12G   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12H,国際関係論(2a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(2a)          Ｇ        1         1                                   LA-12H   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12I,国際関係論(2b),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際関係論(2b)          Ｇ        1          1                                  LA-12I   23     25   15   15   22,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12J,日本国憲法,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,日本国憲法                       2   2     (2)                                 LA-12J   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12K,法学,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,法学                          2    2                                        LA-12K   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12L,民法,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,民法                          2         2                                   LA-12L   25     25   25   0    25,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12M,西洋経済史,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,西洋経済史              Ｇ        2   (2)    2                                  LA-12M   20     30   0    20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12N,人文地理学(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,人文地理学(a)                    1   1                                         LA-12N   30     10   20   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12O,人文地理学(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,人文地理学(b)                    1    1                                        LA-12O   30     10   20   10   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-12P,現代中国論,2,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,現代中国論              Ｇ        2         2                                   LA-12P   10     35   10   10   35,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-131,教育学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(1a)                                1     1                                          LA-131   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-132,教育学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(1b)                                1      1                                         LA-132   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-133,教育学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(2a)                                1           1                                    LA-133   20     30    0   30   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-134,教育学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,教育学(2b)                                1            1                                   LA-134   20     30    0   30   20   共通,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-135,スポーツ・健康論,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,スポーツ・健康論                               2     2     (2)                                  LA-135   40     20   30   0    10,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-136,心理学(1a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,心理学(1a)                                1     1                                          LA-136   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-137,心理学(1b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,心理学(1b)                                1      1                                         LA-137   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-138,心理学(2a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,間   心理学(2a)                                1           1                                    LA-138   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-139,心理学(2b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,科   心理学(2b)                                1            1                                   LA-139   10     50    0   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-13C,心理学入門,2,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,学   心理学入門                                  2     2                                          LA-13C   20     10   10   20   40,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-13D,社会とジェンダー(a),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会とジェンダー(a)                            1           1                                    LA-13D   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-13E,社会とジェンダー(b),1,,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,社会とジェンダー(b)                            1            1                                   LA-13E   20     20   20   20   20,pdf_curriculum_table,,source_key=common_setagaya_engineering
genshiryoku,原子力安全工学科,rikou,理工学部,LA-331,国際化と異文化理解(a),1,G,共通分野,教養科目,elective,curriculum,afd7c5631753ad09f074370a0eaa9524.pdf,国際化と異文化理解(a)                Ｇ          1                                 1              LA-331   10     30   10   20   30,pdf_curriculum_table,,source_key=common_setagaya_engineering
